device_id,bucket_start,interval_seconds,temp_mean,hum_mean,fan_pwm_mean,lamp_on_ratio,mode_majority,setpoint_mean,ac_compressor_on,outdoor_temp_est,outdoor_hum_est,occupancy_level
esp32-room-a,2026-05-08T00:33:00+07:00,60,27.71,56.94,26.57,0.008,auto,27.96,0,26.9,84.25,0.0
esp32-room-a,2026-05-08T00:34:00+07:00,60,27.68,57.1,25.04,0.039,auto,27.96,0,26.56,83.99,0.246
esp32-room-a,2026-05-08T00:35:00+07:00,60,27.65,56.8,26.51,0.0,auto,27.96,0,26.74,87.2,0.052
esp32-room-a,2026-05-08T00:36:00+07:00,60,27.63,56.65,28.48,0.064,auto,27.96,0,26.29,85.3,0.163
esp32-room-a,2026-05-08T00:37:00+07:00,60,27.71,56.58,30.35,0.003,auto,27.96,0,26.62,84.41,0.107
esp32-room-a,2026-05-08T00:38:00+07:00,60,27.7,56.97,27.79,0.052,auto,27.96,0,26.58,84.37,0.121
esp32-room-a,2026-05-08T00:39:00+07:00,60,27.65,57.12,16.24,0.01,auto,27.96,0,26.72,84.76,0.011
esp32-room-a,2026-05-08T00:40:00+07:00,60,27.73,57.18,21.88,0.0,auto,27.96,0,26.77,83.72,0.156
esp32-room-a,2026-05-08T00:41:00+07:00,60,27.73,57.1,28.38,0.001,auto,27.96,0,26.58,85.45,0.052
esp32-room-a,2026-05-08T00:42:00+07:00,60,27.67,57.01,25.97,0.058,auto,27.96,0,26.84,84.73,0.133
esp32-room-a,2026-05-08T00:43:00+07:00,60,27.69,57.1,17.75,0.013,auto,27.96,0,26.39,83.25,0.172
esp32-room-a,2026-05-08T00:44:00+07:00,60,27.68,56.78,19.01,0.0,auto,27.96,0,26.61,83.82,0.105
esp32-room-a,2026-05-08T00:45:00+07:00,60,27.69,56.5,25.98,0.035,auto,27.96,0,26.5,87.43,0.109
esp32-room-a,2026-05-08T00:46:00+07:00,60,27.78,56.66,19.21,0.131,auto,27.96,0,26.38,86.39,0.178
esp32-room-a,2026-05-08T00:47:00+07:00,60,27.75,56.79,30.91,0.074,auto,27.96,0,26.69,88.71,0.063
esp32-room-a,2026-05-08T00:48:00+07:00,60,27.78,56.74,19.66,0.131,auto,27.96,0,26.24,84.22,0.175
esp32-room-a,2026-05-08T00:49:00+07:00,60,27.73,56.41,23.3,0.008,auto,27.96,0,26.45,86.65,0.171
esp32-room-a,2026-05-08T00:50:00+07:00,60,27.76,56.36,16.41,0.0,auto,27.96,0,26.4,85.81,0.017
esp32-room-a,2026-05-08T00:51:00+07:00,60,27.76,55.98,27.52,0.0,auto,27.96,0,26.71,84.32,0.0
esp32-room-a,2026-05-08T00:52:00+07:00,60,27.71,56.09,27.54,0.043,auto,27.96,0,26.46,85.84,0.0
esp32-room-a,2026-05-08T00:53:00+07:00,60,27.7,56.1,22.18,0.067,auto,27.96,0,26.82,85.87,0.114
esp32-room-a,2026-05-08T00:54:00+07:00,60,27.8,55.75,21.93,0.0,auto,27.96,0,26.77,87.42,0.044
esp32-room-a,2026-05-08T00:55:00+07:00,60,27.78,55.69,20.95,0.087,auto,27.96,0,26.78,85.67,0.168
esp32-room-a,2026-05-08T00:56:00+07:00,60,27.81,55.55,16.18,0.111,auto,27.96,0,26.82,85.42,0.146
esp32-room-a,2026-05-08T00:57:00+07:00,60,27.78,55.66,22.67,0.0,auto,27.96,0,26.46,84.4,0.151
esp32-room-a,2026-05-08T00:58:00+07:00,60,27.74,55.39,22.13,0.0,auto,27.96,0,26.57,86.52,0.018
esp32-room-a,2026-05-08T00:59:00+07:00,60,27.66,55.79,22.03,0.048,auto,27.96,0,26.65,85.37,0.089
esp32-room-a,2026-05-08T01:00:00+07:00,60,27.72,55.67,26.12,0.023,auto,27.96,0,26.51,85.34,0.19
esp32-room-a,2026-05-08T01:01:00+07:00,60,27.72,55.41,25.2,0.0,auto,27.96,0,26.59,87.74,0.062
esp32-room-a,2026-05-08T01:02:00+07:00,60,27.73,55.21,28.08,0.0,auto,27.96,0,26.58,83.64,0.171
esp32-room-a,2026-05-08T01:03:00+07:00,60,27.66,55.8,20.37,0.017,auto,27.96,0,26.36,87.73,0.107
esp32-room-a,2026-05-08T01:04:00+07:00,60,27.62,55.74,18.88,0.117,auto,27.96,0,26.52,84.57,0.182
esp32-room-a,2026-05-08T01:05:00+07:00,60,27.65,55.64,17.86,0.028,auto,27.96,0,26.6,85.18,0.127
esp32-room-a,2026-05-08T01:06:00+07:00,60,27.66,55.68,17.11,0.039,auto,27.96,0,26.41,85.04,0.234
esp32-room-a,2026-05-08T01:07:00+07:00,60,27.63,55.23,24.91,0.116,auto,27.96,0,26.3,87.03,0.18
esp32-room-a,2026-05-08T01:08:00+07:00,60,27.61,55.15,23.26,0.06,auto,27.96,0,26.42,85.3,0.167
esp32-room-a,2026-05-08T01:09:00+07:00,60,27.67,55.25,15.9,0.034,auto,27.96,0,26.37,86.01,0.083
esp32-room-a,2026-05-08T01:10:00+07:00,60,27.67,55.92,16.64,0.141,auto,27.96,0,26.62,86.53,0.159
esp32-room-a,2026-05-08T01:11:00+07:00,60,27.74,56.33,21.29,0.026,auto,27.96,0,26.91,83.79,0.164
esp32-room-a,2026-05-08T01:12:00+07:00,60,27.8,56.35,21.25,0.21,auto,27.96,0,26.34,87.29,0.29
esp32-room-a,2026-05-08T01:13:00+07:00,60,27.84,56.29,25.52,0.033,auto,27.96,0,26.39,82.05,0.095
esp32-room-a,2026-05-08T01:14:00+07:00,60,27.82,56.46,28.33,0.101,auto,27.96,0,26.73,84.45,0.227
esp32-room-a,2026-05-08T01:15:00+07:00,60,27.79,56.46,26.5,0.147,auto,27.96,0,26.54,84.62,0.137
esp32-room-a,2026-05-08T01:16:00+07:00,60,27.76,56.27,23.03,0.0,auto,27.96,0,26.6,86.16,0.047
esp32-room-a,2026-05-08T01:17:00+07:00,60,27.8,56.36,22.77,0.038,auto,27.96,0,26.29,84.31,0.15
esp32-room-a,2026-05-08T01:18:00+07:00,60,27.77,56.16,18.73,0.097,auto,27.96,0,26.44,86.96,0.181
esp32-room-a,2026-05-08T01:19:00+07:00,60,27.76,56.46,23.29,0.0,auto,27.96,0,26.79,83.97,0.041
esp32-room-a,2026-05-08T01:20:00+07:00,60,27.68,56.69,24.52,0.117,auto,27.96,0,26.29,85.47,0.212
esp32-room-a,2026-05-08T01:21:00+07:00,60,27.69,56.75,17.81,0.0,auto,27.96,0,26.47,86.04,0.13
esp32-room-a,2026-05-08T01:22:00+07:00,60,27.74,56.86,15.56,0.062,auto,27.96,0,26.34,85.64,0.287
esp32-room-a,2026-05-08T01:23:00+07:00,60,27.73,56.89,23.11,0.101,auto,27.96,0,26.56,85.17,0.19
esp32-room-a,2026-05-08T01:24:00+07:00,60,27.76,57.08,25.35,0.015,auto,27.96,0,26.58,86.73,0.089
esp32-room-a,2026-05-08T01:25:00+07:00,60,27.72,57.2,27.4,0.046,auto,27.96,0,26.29,86.19,0.11
esp32-room-a,2026-05-08T01:26:00+07:00,60,27.68,57.23,23.41,0.018,auto,27.96,0,26.53,87.36,0.077
esp32-room-a,2026-05-08T01:27:00+07:00,60,27.76,57.37,22.17,0.007,auto,27.96,0,26.15,86.4,0.161
esp32-room-a,2026-05-08T01:28:00+07:00,60,27.7,57.43,18.14,0.01,auto,27.96,0,26.49,86.05,0.093
esp32-room-a,2026-05-08T01:29:00+07:00,60,27.65,57.28,19.57,0.123,auto,27.96,0,26.39,85.02,0.192
esp32-room-a,2026-05-08T01:30:00+07:00,60,27.7,57.25,20.98,0.037,auto,27.96,0,26.65,84.3,0.117
esp32-room-a,2026-05-08T01:31:00+07:00,60,27.74,57.03,17.67,0.136,auto,27.96,0,26.35,88.84,0.301
esp32-room-a,2026-05-08T01:32:00+07:00,60,27.8,57.08,24.12,0.06,auto,27.96,0,26.36,85.19,0.128
esp32-room-a,2026-05-08T01:33:00+07:00,60,27.91,57.27,19.06,0.114,auto,27.96,0,26.81,86.75,0.123
esp32-room-a,2026-05-08T01:34:00+07:00,60,27.83,57.3,28.61,0.016,auto,27.96,0,26.7,85.0,0.114
esp32-room-a,2026-05-08T01:35:00+07:00,60,27.8,57.37,20.5,0.032,auto,27.96,0,26.3,87.27,0.166
esp32-room-a,2026-05-08T01:36:00+07:00,60,27.82,57.77,19.66,0.0,auto,27.96,0,26.19,85.57,0.0
esp32-room-a,2026-05-08T01:37:00+07:00,60,27.83,57.84,20.32,0.074,auto,27.96,0,26.57,86.76,0.014
esp32-room-a,2026-05-08T01:38:00+07:00,60,27.81,57.65,19.17,0.0,auto,27.96,0,26.33,84.54,0.058
esp32-room-a,2026-05-08T01:39:00+07:00,60,27.76,58.0,26.26,0.022,auto,27.96,0,26.13,86.47,0.043
esp32-room-a,2026-05-08T01:40:00+07:00,60,27.75,58.22,27.14,0.031,auto,27.96,0,26.57,85.28,0.166
esp32-room-a,2026-05-08T01:41:00+07:00,60,27.82,58.37,22.83,0.168,auto,27.96,0,26.17,82.77,0.304
esp32-room-a,2026-05-08T01:42:00+07:00,60,27.78,58.12,19.29,0.0,auto,27.96,0,26.1,85.35,0.066
esp32-room-a,2026-05-08T01:43:00+07:00,60,27.78,57.54,17.42,0.0,auto,27.96,0,26.48,86.76,0.082
esp32-room-a,2026-05-08T01:44:00+07:00,60,27.81,57.56,33.31,0.022,auto,27.96,0,26.26,83.32,0.216
esp32-room-a,2026-05-08T01:45:00+07:00,60,27.76,57.32,22.84,0.046,auto,27.96,0,26.22,84.53,0.103
esp32-room-a,2026-05-08T01:46:00+07:00,60,27.79,57.36,23.39,0.096,auto,27.96,0,26.63,86.77,0.117
esp32-room-a,2026-05-08T01:47:00+07:00,60,27.79,57.05,25.43,0.084,auto,27.96,0,26.29,86.09,0.029
esp32-room-a,2026-05-08T01:48:00+07:00,60,27.76,57.09,26.96,0.163,auto,27.96,0,26.28,87.18,0.229
esp32-room-a,2026-05-08T01:49:00+07:00,60,27.75,56.44,23.98,0.0,auto,27.96,0,26.31,88.09,0.085
esp32-room-a,2026-05-08T01:50:00+07:00,60,27.78,56.14,18.66,0.057,auto,27.96,0,26.51,83.4,0.097
esp32-room-a,2026-05-08T01:51:00+07:00,60,27.79,56.14,24.79,0.21,auto,27.96,0,26.18,86.46,0.022
esp32-room-a,2026-05-08T01:52:00+07:00,60,27.73,56.26,24.73,0.0,auto,27.96,0,26.0,87.57,0.001
esp32-room-a,2026-05-08T01:53:00+07:00,60,27.78,56.01,23.58,0.084,auto,27.96,0,26.71,85.14,0.142
esp32-room-a,2026-05-08T01:54:00+07:00,60,27.79,55.91,17.51,0.0,auto,27.96,0,26.57,86.06,0.114
esp32-room-a,2026-05-08T01:55:00+07:00,60,27.77,55.96,16.84,0.132,auto,27.96,0,26.17,88.61,0.071
esp32-room-a,2026-05-08T01:56:00+07:00,60,27.75,55.94,15.94,0.085,auto,27.96,0,26.29,85.3,0.1
esp32-room-a,2026-05-08T01:57:00+07:00,60,27.75,55.76,18.72,0.037,auto,27.96,0,26.54,84.14,0.031
esp32-room-a,2026-05-08T01:58:00+07:00,60,27.75,55.61,13.95,0.121,auto,27.96,0,26.73,86.52,0.214
esp32-room-a,2026-05-08T01:59:00+07:00,60,27.71,55.82,29.67,0.0,auto,27.96,0,26.4,85.44,0.1
esp32-room-a,2026-05-08T02:00:00+07:00,60,27.76,55.97,30.53,0.054,auto,27.96,0,26.36,85.0,0.0
esp32-room-a,2026-05-08T02:01:00+07:00,60,27.71,56.12,28.17,0.022,auto,27.96,0,26.42,86.55,0.128
esp32-room-a,2026-05-08T02:02:00+07:00,60,27.67,56.22,21.86,0.029,auto,27.96,0,26.52,88.1,0.101
esp32-room-a,2026-05-08T02:03:00+07:00,60,27.66,56.15,16.65,0.0,auto,27.96,0,26.26,84.28,0.0
esp32-room-a,2026-05-08T02:04:00+07:00,60,27.65,56.05,14.9,0.204,auto,27.96,0,26.28,85.46,0.269
esp32-room-a,2026-05-08T02:05:00+07:00,60,27.55,56.26,25.88,0.0,auto,27.96,0,26.09,87.05,0.0
esp32-room-a,2026-05-08T02:06:00+07:00,60,27.52,56.26,19.9,0.081,auto,27.96,0,26.39,84.87,0.123
esp32-room-a,2026-05-08T02:07:00+07:00,60,27.56,56.5,13.09,0.064,auto,27.96,0,26.48,85.45,0.108
esp32-room-a,2026-05-08T02:08:00+07:00,60,27.56,56.48,24.98,0.036,auto,27.96,0,26.32,86.43,0.064
esp32-room-a,2026-05-08T02:09:00+07:00,60,27.56,56.39,18.53,0.109,auto,27.96,0,26.6,87.48,0.059
esp32-room-a,2026-05-08T02:10:00+07:00,60,27.44,56.22,31.91,0.0,auto,27.96,0,26.43,86.58,0.105
esp32-room-a,2026-05-08T02:11:00+07:00,60,27.41,56.0,21.23,0.018,auto,27.96,0,26.32,84.6,0.0
esp32-room-a,2026-05-08T02:12:00+07:00,60,27.42,56.29,23.3,0.051,auto,27.96,0,26.26,87.35,0.152
esp32-room-a,2026-05-08T02:13:00+07:00,60,27.43,56.38,24.54,0.0,auto,27.96,0,26.47,87.75,0.101
esp32-room-a,2026-05-08T02:14:00+07:00,60,27.43,56.4,32.86,0.0,auto,27.96,0,26.44,84.65,0.006
esp32-room-a,2026-05-08T02:15:00+07:00,60,27.46,56.53,18.68,0.0,auto,27.96,0,26.44,87.41,0.0
esp32-room-a,2026-05-08T02:16:00+07:00,60,27.5,57.19,22.66,0.049,auto,27.96,0,26.28,85.69,0.052
esp32-room-a,2026-05-08T02:17:00+07:00,60,27.51,57.18,35.05,0.059,auto,27.96,0,26.33,88.12,0.0
esp32-room-a,2026-05-08T02:18:00+07:00,60,27.61,57.69,19.58,0.0,auto,27.96,0,26.4,86.36,0.182
esp32-room-a,2026-05-08T02:19:00+07:00,60,27.6,57.61,27.0,0.006,auto,27.96,0,26.55,88.5,0.124
esp32-room-a,2026-05-08T02:20:00+07:00,60,27.66,57.72,19.57,0.031,auto,27.96,0,26.41,85.87,0.101
esp32-room-a,2026-05-08T02:21:00+07:00,60,27.6,57.8,27.12,0.139,auto,27.96,0,26.16,83.34,0.344
esp32-room-a,2026-05-08T02:22:00+07:00,60,27.67,57.74,23.0,0.074,auto,27.96,0,26.28,83.54,0.075
esp32-room-a,2026-05-08T02:23:00+07:00,60,27.67,57.71,19.49,0.034,auto,27.96,0,26.38,84.68,0.231
esp32-room-a,2026-05-08T02:24:00+07:00,60,27.63,58.09,17.05,0.071,auto,27.96,0,26.66,88.41,0.151
esp32-room-a,2026-05-08T02:25:00+07:00,60,27.59,58.04,21.09,0.142,auto,27.96,0,26.52,87.93,0.204
esp32-room-a,2026-05-08T02:26:00+07:00,60,27.6,57.86,16.96,0.018,auto,27.96,0,26.47,85.59,0.101
esp32-room-a,2026-05-08T02:27:00+07:00,60,27.54,57.76,31.77,0.0,auto,27.96,0,26.39,87.04,0.047
esp32-room-a,2026-05-08T02:28:00+07:00,60,27.54,58.11,19.18,0.0,auto,27.96,0,26.48,83.69,0.031
esp32-room-a,2026-05-08T02:29:00+07:00,60,27.63,58.04,21.37,0.0,auto,27.96,0,26.27,85.6,0.0
esp32-room-a,2026-05-08T02:30:00+07:00,60,27.66,58.26,23.06,0.079,auto,27.96,0,26.01,87.95,0.05
esp32-room-a,2026-05-08T02:31:00+07:00,60,27.71,58.32,23.88,0.011,auto,27.96,0,26.45,86.65,0.0
esp32-room-a,2026-05-08T02:32:00+07:00,60,27.74,58.4,28.78,0.025,auto,27.96,0,26.33,85.22,0.002
esp32-room-a,2026-05-08T02:33:00+07:00,60,27.73,58.16,16.96,0.0,auto,27.96,0,26.67,84.18,0.103
esp32-room-a,2026-05-08T02:34:00+07:00,60,27.73,58.19,11.48,0.036,auto,27.96,0,26.48,85.42,0.067
esp32-room-a,2026-05-08T02:35:00+07:00,60,27.73,58.19,25.12,0.0,auto,27.96,0,26.15,86.22,0.06
esp32-room-a,2026-05-08T02:36:00+07:00,60,27.84,58.13,21.86,0.0,auto,27.96,0,26.44,85.25,0.041
esp32-room-a,2026-05-08T02:37:00+07:00,60,27.82,58.33,20.54,0.0,auto,27.96,0,26.14,85.35,0.033
esp32-room-a,2026-05-08T02:38:00+07:00,60,27.87,58.28,17.18,0.043,auto,27.96,0,26.42,87.1,0.132
esp32-room-a,2026-05-08T02:39:00+07:00,60,27.79,58.32,16.56,0.033,auto,27.96,0,26.2,85.33,0.129
esp32-room-a,2026-05-08T02:40:00+07:00,60,27.73,58.6,27.57,0.096,auto,27.96,0,26.21,85.8,0.1
esp32-room-a,2026-05-08T02:41:00+07:00,60,27.74,58.9,17.19,0.07,auto,27.96,0,26.51,85.5,0.124
esp32-room-a,2026-05-08T02:42:00+07:00,60,27.75,58.98,27.49,0.0,auto,27.96,0,26.38,85.65,0.0
esp32-room-a,2026-05-08T02:43:00+07:00,60,27.72,58.96,21.32,0.066,auto,27.96,0,26.78,85.21,0.182
esp32-room-a,2026-05-08T02:44:00+07:00,60,27.82,58.84,25.4,0.046,auto,27.96,0,26.9,85.4,0.235
esp32-room-a,2026-05-08T02:45:00+07:00,60,27.82,58.44,16.0,0.0,auto,27.96,0,26.42,87.01,0.049
esp32-room-a,2026-05-08T02:46:00+07:00,60,27.81,58.24,22.76,0.133,auto,27.96,0,26.51,86.02,0.145
esp32-room-a,2026-05-08T02:47:00+07:00,60,27.78,58.41,17.24,0.079,auto,27.96,0,26.27,85.36,0.165
esp32-room-a,2026-05-08T02:48:00+07:00,60,27.76,58.55,19.8,0.0,auto,27.96,0,26.35,86.11,0.092
esp32-room-a,2026-05-08T02:49:00+07:00,60,27.74,58.7,15.96,0.092,auto,27.96,0,26.54,86.67,0.103
esp32-room-a,2026-05-08T02:50:00+07:00,60,27.75,58.95,18.5,0.035,auto,27.96,0,26.42,87.28,0.166
esp32-room-a,2026-05-08T02:51:00+07:00,60,27.83,59.28,22.86,0.035,auto,27.96,0,26.51,83.79,0.164
esp32-room-a,2026-05-08T02:52:00+07:00,60,27.94,59.16,20.4,0.02,auto,27.96,0,26.57,87.81,0.067
esp32-room-a,2026-05-08T02:53:00+07:00,60,27.92,59.17,29.71,0.01,auto,27.96,0,26.36,83.88,0.153
esp32-room-a,2026-05-08T02:54:00+07:00,60,27.84,59.21,23.24,0.202,auto,27.96,0,26.5,85.44,0.21
esp32-room-a,2026-05-08T02:55:00+07:00,60,27.81,58.78,27.17,0.049,auto,27.96,0,26.8,85.34,0.099
esp32-room-a,2026-05-08T02:56:00+07:00,60,27.77,58.84,17.7,0.044,auto,27.96,0,26.47,86.09,0.12
esp32-room-a,2026-05-08T02:57:00+07:00,60,27.82,58.8,17.79,0.171,auto,27.96,0,26.78,86.05,0.16
esp32-room-a,2026-05-08T02:58:00+07:00,60,27.84,58.83,22.0,0.148,auto,27.96,0,26.7,84.88,0.111
esp32-room-a,2026-05-08T02:59:00+07:00,60,27.75,58.47,25.96,0.076,auto,27.96,0,26.47,87.94,0.154
esp32-room-a,2026-05-08T03:00:00+07:00,60,27.7,58.42,22.17,0.047,auto,27.96,0,26.61,87.22,0.076
esp32-room-a,2026-05-08T03:01:00+07:00,60,27.61,58.38,17.25,0.082,auto,27.96,0,26.19,86.47,0.172
esp32-room-a,2026-05-08T03:02:00+07:00,60,27.55,58.35,20.17,0.09,auto,27.96,0,26.56,84.79,0.173
esp32-room-a,2026-05-08T03:03:00+07:00,60,27.59,58.21,25.31,0.067,auto,27.96,0,26.81,85.77,0.086
esp32-room-a,2026-05-08T03:04:00+07:00,60,27.57,58.04,20.65,0.0,auto,27.96,0,26.29,87.47,0.066
esp32-room-a,2026-05-08T03:05:00+07:00,60,27.62,58.05,29.09,0.071,auto,27.96,0,26.56,85.75,0.17
esp32-room-a,2026-05-08T03:06:00+07:00,60,27.63,58.35,22.85,0.0,auto,27.96,0,26.41,84.65,0.0
esp32-room-a,2026-05-08T03:07:00+07:00,60,27.66,58.17,32.13,0.023,auto,27.96,0,26.67,86.24,0.096
esp32-room-a,2026-05-08T03:08:00+07:00,60,27.63,58.29,20.08,0.05,auto,27.96,0,26.8,86.91,0.069
esp32-room-a,2026-05-08T03:09:00+07:00,60,27.68,58.44,16.36,0.068,auto,27.96,0,27.04,87.59,0.139
esp32-room-a,2026-05-08T03:10:00+07:00,60,27.6,58.34,22.57,0.082,auto,27.96,0,26.58,85.75,0.085
esp32-room-a,2026-05-08T03:11:00+07:00,60,27.58,58.05,27.97,0.063,auto,27.96,0,26.46,84.42,0.057
esp32-room-a,2026-05-08T03:12:00+07:00,60,27.53,58.37,21.03,0.137,auto,27.96,0,26.51,86.81,0.337
esp32-room-a,2026-05-08T03:13:00+07:00,60,27.53,58.66,20.34,0.109,auto,27.96,0,26.83,84.23,0.222
esp32-room-a,2026-05-08T03:14:00+07:00,60,27.52,58.19,25.17,0.077,auto,27.96,0,26.87,86.52,0.163
esp32-room-a,2026-05-08T03:15:00+07:00,60,27.47,58.14,23.63,0.115,auto,27.96,0,26.72,84.78,0.262
esp32-room-a,2026-05-08T03:16:00+07:00,60,27.37,57.89,23.09,0.08,auto,27.96,0,26.12,84.22,0.019
esp32-room-a,2026-05-08T03:17:00+07:00,60,27.35,57.9,23.7,0.0,auto,27.96,0,26.45,86.11,0.0
esp32-room-a,2026-05-08T03:18:00+07:00,60,27.41,58.36,28.51,0.056,auto,27.96,0,27.08,84.05,0.216
esp32-room-a,2026-05-08T03:19:00+07:00,60,27.39,58.42,16.89,0.043,auto,27.96,0,26.33,84.73,0.094
esp32-room-a,2026-05-08T03:20:00+07:00,60,27.38,58.46,16.15,0.018,auto,27.96,0,26.57,86.69,0.137
esp32-room-a,2026-05-08T03:21:00+07:00,60,27.37,57.99,20.0,0.119,auto,27.96,0,26.36,86.56,0.197
esp32-room-a,2026-05-08T03:22:00+07:00,60,27.42,57.88,19.25,0.178,auto,27.96,0,27.0,84.19,0.305
esp32-room-a,2026-05-08T03:23:00+07:00,60,27.38,57.67,24.31,0.095,auto,27.96,0,26.71,83.13,0.138
esp32-room-a,2026-05-08T03:24:00+07:00,60,27.38,57.69,21.47,0.121,auto,27.96,0,26.51,87.93,0.259
esp32-room-a,2026-05-08T03:25:00+07:00,60,27.4,57.48,25.05,0.087,auto,27.96,0,26.87,85.11,0.176
esp32-room-a,2026-05-08T03:26:00+07:00,60,27.46,57.82,16.18,0.071,auto,27.96,0,26.47,85.67,0.058
esp32-room-a,2026-05-08T03:27:00+07:00,60,27.45,57.98,10.4,0.028,auto,27.96,0,26.95,86.1,0.184
esp32-room-a,2026-05-08T03:28:00+07:00,60,27.43,57.83,20.81,0.035,auto,27.96,0,26.58,83.29,0.05
esp32-room-a,2026-05-08T03:29:00+07:00,60,27.36,57.79,23.07,0.046,auto,27.96,0,26.63,85.28,0.02
esp32-room-a,2026-05-08T03:30:00+07:00,60,27.29,57.77,15.15,0.0,auto,27.96,0,26.69,87.13,0.014
esp32-room-a,2026-05-08T03:31:00+07:00,60,27.24,58.09,22.8,0.073,auto,27.96,0,26.79,84.96,0.056
esp32-room-a,2026-05-08T03:32:00+07:00,60,27.22,58.06,21.71,0.0,auto,27.96,0,26.66,86.76,0.032
esp32-room-a,2026-05-08T03:33:00+07:00,60,27.21,57.75,18.34,0.022,auto,27.96,0,26.66,85.12,0.114
esp32-room-a,2026-05-08T03:34:00+07:00,60,27.23,57.62,26.37,0.052,auto,27.96,0,26.65,85.49,0.169
esp32-room-a,2026-05-08T03:35:00+07:00,60,27.14,57.03,29.17,0.036,auto,27.96,0,26.95,85.51,0.075
esp32-room-a,2026-05-08T03:36:00+07:00,60,27.11,56.97,18.72,0.03,auto,27.96,0,26.36,85.1,0.106
esp32-room-a,2026-05-08T03:37:00+07:00,60,27.13,56.58,21.62,0.067,auto,27.96,0,26.84,85.2,0.135
esp32-room-a,2026-05-08T03:38:00+07:00,60,27.09,56.61,19.42,0.0,auto,27.96,0,27.04,84.91,0.114
esp32-room-a,2026-05-08T03:39:00+07:00,60,27.16,56.78,32.65,0.063,auto,27.96,0,27.05,84.75,0.096
esp32-room-a,2026-05-08T03:40:00+07:00,60,27.17,56.69,24.07,0.021,auto,27.96,0,26.81,85.64,0.126
esp32-room-a,2026-05-08T03:41:00+07:00,60,27.17,56.87,18.86,0.044,auto,27.96,0,26.56,87.54,0.0
esp32-room-a,2026-05-08T03:42:00+07:00,60,27.22,56.76,16.71,0.057,auto,27.96,0,27.17,87.06,0.152
esp32-room-a,2026-05-08T03:43:00+07:00,60,27.24,56.78,28.86,0.056,auto,27.96,0,26.74,86.19,0.122
esp32-room-a,2026-05-08T03:44:00+07:00,60,27.24,56.58,27.68,0.089,auto,27.96,0,27.01,85.48,0.012
esp32-room-a,2026-05-08T03:45:00+07:00,60,27.18,56.59,14.16,0.027,auto,27.96,0,26.88,85.79,0.066
esp32-room-a,2026-05-08T03:46:00+07:00,60,27.28,56.63,24.32,0.112,auto,27.96,0,26.58,87.79,0.301
esp32-room-a,2026-05-08T03:47:00+07:00,60,27.31,56.65,17.2,0.071,auto,27.96,0,26.88,84.06,0.084
esp32-room-a,2026-05-08T03:48:00+07:00,60,27.37,57.15,22.13,0.081,auto,27.96,0,27.06,84.46,0.179
esp32-room-a,2026-05-08T03:49:00+07:00,60,27.36,57.08,22.5,0.087,auto,27.96,0,26.47,83.2,0.174
esp32-room-a,2026-05-08T03:50:00+07:00,60,27.37,57.18,19.23,0.0,auto,27.96,0,27.08,85.56,0.01
esp32-room-a,2026-05-08T03:51:00+07:00,60,27.46,57.05,14.99,0.042,auto,27.96,0,26.48,84.75,0.033
esp32-room-a,2026-05-08T03:52:00+07:00,60,27.44,57.15,21.84,0.0,auto,27.96,0,26.97,85.99,0.082
esp32-room-a,2026-05-08T03:53:00+07:00,60,27.41,57.29,22.06,0.0,auto,27.96,0,26.75,82.94,0.078
esp32-room-a,2026-05-08T03:54:00+07:00,60,27.41,57.45,23.66,0.0,auto,27.96,0,26.91,85.03,0.031
esp32-room-a,2026-05-08T03:55:00+07:00,60,27.43,57.16,27.44,0.0,auto,27.96,0,26.88,82.1,0.066
esp32-room-a,2026-05-08T03:56:00+07:00,60,27.45,57.36,25.9,0.097,auto,27.96,0,26.57,84.09,0.15
esp32-room-a,2026-05-08T03:57:00+07:00,60,27.44,57.51,26.89,0.069,auto,27.96,0,27.09,84.19,0.184
esp32-room-a,2026-05-08T03:58:00+07:00,60,27.47,57.74,24.07,0.029,auto,27.96,0,26.84,83.77,0.075
esp32-room-a,2026-05-08T03:59:00+07:00,60,27.43,57.78,17.55,0.068,auto,27.96,0,26.95,86.86,0.271
esp32-room-a,2026-05-08T04:00:00+07:00,60,27.35,57.66,19.18,0.0,auto,27.96,0,26.97,84.28,0.055
esp32-room-a,2026-05-08T04:01:00+07:00,60,27.43,57.4,17.06,0.064,auto,27.96,0,27.09,85.77,0.156
esp32-room-a,2026-05-08T04:02:00+07:00,60,27.43,57.62,18.53,0.021,auto,27.96,0,27.0,86.06,0.11
esp32-room-a,2026-05-08T04:03:00+07:00,60,27.48,57.84,16.24,0.06,auto,27.96,0,26.37,82.43,0.031
esp32-room-a,2026-05-08T04:04:00+07:00,60,27.53,58.21,19.92,0.0,auto,27.96,0,26.81,84.2,0.0
esp32-room-a,2026-05-08T04:05:00+07:00,60,27.48,58.37,19.09,0.155,auto,27.96,0,27.41,86.5,0.203
esp32-room-a,2026-05-08T04:06:00+07:00,60,27.52,58.43,22.13,0.045,auto,27.96,0,26.83,86.37,0.171
esp32-room-a,2026-05-08T04:07:00+07:00,60,27.51,57.93,19.54,0.078,auto,27.96,0,27.42,87.47,0.169
esp32-room-a,2026-05-08T04:08:00+07:00,60,27.55,57.77,19.65,0.006,auto,27.96,0,27.2,85.8,0.143
esp32-room-a,2026-05-08T04:09:00+07:00,60,27.44,57.86,17.31,0.089,auto,27.96,0,27.2,86.26,0.141
